,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
24,0041400141,1610612740,New Orleans,Pelicans,202347,Quincy,Pondexter,9630.0,18470.0,8,-13.0,0.152
25,0041400141,1610612740,New Orleans,Pelicans,202347,Quincy,Pondexter,19930.0,28800.0,10,17.0,0.211
26,0041400141,1610612740,New Orleans,Pelicans,202708,Norris,Cole,4700.0,10620.0,6,-1.0,0.2
27,0041400141,1610612740,New Orleans,Pelicans,202708,Norris,Cole,11230.0,12250.0,0,1.0,0.0
28,0041400141,1610612740,New Orleans,Pelicans,202708,Norris,Cole,14062.0,23720.0,2,4.0,0.135
29,0041400141,1610612740,New Orleans,Pelicans,202708,Norris,Cole,25250.0,28800.0,0,8.0,0.105
30,0041400141,1610612740,New Orleans,Pelicans,203076,Anthony,Davis,0.0,6330.0,2,-13.0,0.238
31,0041400141,1610612740,New Orleans,Pelicans,203076,Anthony,Davis,8540.0,17390.0,11,-8.0,0.419
32,0041400141,1610612740,New Orleans,Pelicans,203076,Anthony,Davis,19930.0,28800.0,22,17.0,0.395
0,0041400141,1610612744,Golden State,Warriors,2571,Leandro,Barbosa,4420.0,7200.0,0,7.0,0.0
1,0041400141,1610612744,Golden State,Warriors,2571,Leandro,Barbosa,13290.0,14400.0,0,6.0,0.0
2,0041400141,1610612744,Golden State,Warriors,2571,Leandro,Barbosa,18660.0,21600.0,0,0.0,0.214
3,0041400141,1610612744,Golden State,Warriors,2733,Shaun,Livingston,7200.0,12030.0,0,-8.0,0.125
4,0041400141,1610612744,Golden State,Warriors,2733,Shaun,Livingston,19930.0,22920.0,2,-13.0,0.167
5,0041400141,1610612744,Golden State,Warriors,2738,Andre,Iguodala,3400.0,10620.0,3,0.0,0.115
6,0041400141,1610612744,Golden State,Warriors,2738,Andre,Iguodala,14062.0,14400.0,0,0.0,0.0
7,0041400141,1610612744,Golden State,Warriors,2738,Andre,Iguodala,17580.0,28800.0,5,-11.0,0.128
8,0041400141,1610612744,Golden State,Warriors,101106,Andrew,Bogut,0.0,5300.0,4,7.0,0.15
9,0041400141,1610612744,Golden State,Warriors,101106,Andrew,Bogut,9360.0,14062.0,6,9.0,0.167
10,0041400141,1610612744,Golden State,Warriors,101106,Andrew,Bogut,14400.0,17580.0,2,0.0,0.154
11,0041400141,1610612744,Golden State,Warriors,101106,Andrew,Bogut,21600.0,25660.0,0,-1.0,0.133
12,0041400141,1610612744,Golden State,Warriors,101106,Andrew,Bogut,27550.0,27650.0,0,-2.0,0.0
13,0041400141,1610612744,Golden State,Warriors,101106,Andrew,Bogut,27800.0,28599.0,0,-5.0,0.0
14,0041400141,1610612744,Golden State,Warriors,201578,Marreese,Speights,21191.0,21600.0,0,-5.0,0.0
15,0041400141,1610612744,Golden State,Warriors,201939,Stephen,Curry,0.0,7200.0,11,15.0,0.444
16,0041400141,1610612744,Golden State,Warriors,201939,Stephen,Curry,10620.0,21600.0,16,9.0,0.261
17,0041400141,1610612744,Golden State,Warriors,201939,Stephen,Curry,22920.0,28800.0,7,-4.0,0.25
18,0041400141,1610612744,Golden State,Warriors,202691,Klay,Thompson,0.0,4420.0,0,8.0,0.2
19,0041400141,1610612744,Golden State,Warriors,202691,Klay,Thompson,7200.0,13290.0,11,-3.0,0.3
20,0041400141,1610612744,Golden State,Warriors,202691,Klay,Thompson,14400.0,18660.0,2,0.0,0.412
21,0041400141,1610612744,Golden State,Warriors,202691,Klay,Thompson,21600.0,28800.0,8,-11.0,0.345
22,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,0.0,3400.0,3,9.0,0.083
23,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,5300.0,9360.0,5,2.0,0.188
24,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,12030.0,19930.0,2,17.0,0.118
25,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,21600.0,22600.0,0,-7.0,0.0
26,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,25660.0,27550.0,0,-7.0,0.143
27,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,27650.0,27800.0,0,2.0,0.0
28,0041400141,1610612744,Golden State,Warriors,203084,Harrison,Barnes,28599.0,28800.0,2,2.0,0.333
29,0041400141,1610612744,Golden State,Warriors,203105,Festus,Ezeli,6330.0,8270.0,2,-4.0,0.25
30,0041400141,1610612744,Golden State,Warriors,203110,Draymond,Green,0.0,6330.0,0,13.0,0.125
31,0041400141,1610612744,Golden State,Warriors,203110,Draymond,Green,8270.0,21191.0,12,14.0,0.2
32,0041400141,1610612744,Golden State,Warriors,203110,Draymond,Green,22600.0,28800.0,3,-4.0,0.154
